,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating
23322,1260284,10281,9783,2012/2013,2013-05-11 00:00:00,HOME_WIN,75.0,69.5,72.6666666667,74.0
23323,1260286,9906,8634,2012/2013,2013-05-12 00:00:00,AWAY_WIN,88.5,90.0,82.0,79.5
23324,1260289,8603,9910,2012/2013,2013-05-12 00:00:00,HOME_WIN,75.0,76.5,70.75,73.5
23325,1260291,8315,8661,2012/2013,2013-05-11 00:00:00,HOME_WIN,75.5,78.0,71.6666666667,74.3333333333
23327,1260240,8305,10267,2012/2013,2013-05-18 00:00:00,AWAY_WIN,82.5,75.5,77.0,73.25
23328,1260243,7878,8371,2012/2013,2013-05-18 00:00:00,HOME_WIN,71.0,73.0,72.8,71.75
23329,1260246,8302,8560,2012/2013,2013-05-18 00:00:00,AWAY_WIN,78.6666666667,82.0,76.0,75.25
23330,1260247,8633,9864,2012/2013,2013-05-08 00:00:00,HOME_WIN,77.0,88.5,76.6,78.0
23331,1260250,9783,8558,2012/2013,2013-05-19 00:00:00,HOME_WIN,74.0,75.0,72.3333333333,72.6666666667
23332,1260254,8634,10281,2012/2013,2013-05-19 00:00:00,HOME_WIN,69.5,83.0,72.6666666667,82.0
23333,1260257,9910,9906,2012/2013,2013-05-08 00:00:00,AWAY_WIN,85.5,77.0,80.5,70.75
23334,1260259,8661,8603,2012/2013,2013-05-20 00:00:00,HOME_WIN,78.0,75.5,73.5,71.5
23336,1260263,8581,8370,2012/2013,2013-05-19 00:00:00,AWAY_WIN,69.0,72.0,72.25,72.4
23337,1260267,8305,8370,2012/2013,2013-05-26 00:00:00,AWAY_WIN,0.0,77.0,72.25,72.75
23338,1260271,10267,7878,2012/2013,2013-05-26 00:00:00,HOME_WIN,74.5,82.5,71.75,76.0
23339,1260273,8371,8302,2012/2013,2013-05-26 00:00:00,HOME_WIN,82.0,72.0,75.0,73.25
23340,1260278,8560,8633,2012/2013,2013-05-26 00:00:00,DRAW,84.0,77.6666666667,80.0,75.75
23341,1260282,9864,9783,2012/2013,2013-05-26 00:00:00,HOME_WIN,75.0,78.0,70.3333333333,77.8
23342,1260285,8558,8634,2012/2013,2013-05-26 00:00:00,AWAY_WIN,83.0,75.0,84.25,73.0
23343,1260287,10281,9910,2012/2013,2013-05-26 00:00:00,AWAY_WIN,76.0,69.0,70.75,73.0
23344,1260290,9906,8661,2012/2013,2013-05-26 00:00:00,DRAW,76.0,85.5,71.5,80.5
23345,1260294,8603,8394,2012/2013,2013-05-26 00:00:00,HOME_WIN,72.0,75.6666666667,72.5,75.0
23346,1260295,8315,8581,2012/2013,2013-05-26 00:00:00,AWAY_WIN,70.6666666667,78.0,72.0,74.5
23347,1260113,9910,8558,2012/2013,2013-06-01 00:00:00,HOME_WIN,74.5,76.0,73.0,70.75
23348,1260300,7878,8305,2012/2013,2013-06-01 00:00:00,HOME_WIN,75.0,74.5,72.75,72.25
23349,1260301,8302,10267,2012/2013,2013-06-01 00:00:00,HOME_WIN,82.5,83.0,77.0,75.0
23350,1260303,8633,8371,2012/2013,2013-06-01 00:00:00,HOME_WIN,69.0,84.5,63.3333333333,79.0
23351,1260306,9783,8560,2012/2013,2013-06-01 00:00:00,AWAY_WIN,78.6666666667,75.0,75.75,73.0
23352,1260308,8634,9864,2012/2013,2013-06-01 00:00:00,HOME_WIN,77.0,83.0,77.25,82.0
23353,1260330,8661,10281,2012/2013,2013-06-01 00:00:00,HOME_WIN,67.0,76.0,73.0,71.5
23355,1260337,8581,8603,2012/2013,2013-06-01 00:00:00,DRAW,76.3333333333,70.6666666667,75.0,72.4
23356,1260341,8370,8315,2012/2013,2013-06-01 00:00:00,DRAW,77.0,0.0,74.5,72.25
23357,1260008,9906,8370,2012/2013,2012-09-16 00:00:00,HOME_WIN,69.0,83.0,73.0,78.5
23358,1260009,10281,8603,2012/2013,2012-09-17 00:00:00,AWAY_WIN,74.5,74.0,73.25,72.3333333333
23359,1260010,8558,8315,2012/2013,2012-09-16 00:00:00,DRAW,78.5,69.0,75.3333333333,75.25
23360,1260011,9864,8581,2012/2013,2012-09-15 00:00:00,HOME_WIN,73.5,0.0,73.75,76.8
23361,1260013,8560,8394,2012/2013,2012-09-16 00:00:00,HOME_WIN,75.0,75.3333333333,73.0,73.0
23362,1260016,8371,8661,2012/2013,2012-09-16 00:00:00,DRAW,72.5,71.0,71.4,73.75
23363,1260018,10267,9910,2012/2013,2012-09-15 00:00:00,HOME_WIN,74.0,82.5,71.75,77.75
23364,1260020,8305,8634,2012/2013,2012-09-15 00:00:00,AWAY_WIN,0.0,72.5,80.25,75.25
23365,1260021,7878,9783,2012/2013,2012-09-16 00:00:00,DRAW,73.0,74.6666666667,71.5,73.8
23366,1260022,8302,8633,2012/2013,2012-09-15 00:00:00,HOME_WIN,88.5,82.0,83.75,76.2
23367,1260028,9906,10281,2012/2013,2012-09-23 00:00:00,HOME_WIN,72.5,83.0,73.0,78.5
23368,1260029,8603,8558,2012/2013,2012-09-22 00:00:00,HOME_WIN,71.0,76.0,74.6666666667,73.25
23369,1260030,8315,9864,2012/2013,2012-09-23 00:00:00,DRAW,0.0,78.5,77.0,71.75
23370,1260031,8581,8560,2012/2013,2012-09-23 00:00:00,HOME_WIN,77.0,73.0,73.0,73.75
23371,1260033,8394,8371,2012/2013,2012-09-22 00:00:00,HOME_WIN,72.0,75.0,73.0,73.0
23372,1260036,8661,10267,2012/2013,2012-09-23 00:00:00,HOME_WIN,80.0,72.0,79.5,71.4
23373,1260038,9910,8305,2012/2013,2012-09-22 00:00:00,HOME_WIN,74.5,74.0,75.25,71.75
23374,1260040,8634,7878,2012/2013,2012-09-22 00:00:00,HOME_WIN,75.0,88.0,74.0,81.6666666667
23375,1260042,9783,8302,2012/2013,2012-09-24 00:00:00,AWAY_WIN,82.0,73.0,76.2,71.5
23376,1260044,8370,8633,2012/2013,2012-09-24 00:00:00,AWAY_WIN,89.5,68.0,83.75,72.0
23377,1260047,10281,8370,2012/2013,2012-09-30 00:00:00,HOME_WIN,68.0,67.5,71.5,73.0
23378,1260049,8558,9906,2012/2013,2012-09-30 00:00:00,AWAY_WIN,78.0,70.0,78.5,75.25
23379,1260050,9864,8603,2012/2013,2012-09-29 00:00:00,HOME_WIN,73.0,0.0,72.6666666667,77.0
23380,1260052,8560,8315,2012/2013,2012-09-29 00:00:00,HOME_WIN,78.5,74.5,73.25,73.0
23381,1260054,8371,8581,2012/2013,2012-09-30 00:00:00,HOME_WIN,75.0,72.5,73.75,73.3333333333
23382,1260056,10267,8394,2012/2013,2012-09-29 00:00:00,HOME_WIN,75.0,82.5,73.0,79.5
23383,1260057,8305,8661,2012/2013,2012-10-01 00:00:00,HOME_WIN,72.0,74.5,71.0,74.5
23384,1260059,7878,9910,2012/2013,2012-09-30 00:00:00,HOME_WIN,74.0,74.0,70.0,74.0
23385,1260061,8302,8634,2012/2013,2012-09-29 00:00:00,AWAY_WIN,89.5,82.0,83.6666666667,76.2
23386,1260063,8633,9783,2012/2013,2012-09-30 00:00:00,HOME_WIN,73.0,88.5,71.6666666667,82.75
23387,1260068,10281,8558,2012/2013,2012-10-06 00:00:00,DRAW,69.0,67.5,76.0,73.0
23388,1260069,9906,9864,2012/2013,2012-10-07 00:00:00,HOME_WIN,75.0,88.0,76.1666666667,78.5
23389,1260070,8603,8560,2012/2013,2012-10-06 00:00:00,HOME_WIN,77.0,76.0,73.0,73.3333333333
23390,1260071,8315,8371,2012/2013,2012-10-07 00:00:00,HOME_WIN,72.5,78.5,73.5,72.6666666667
23391,1260073,8581,10267,2012/2013,2012-10-07 00:00:00,HOME_WIN,82.5,74.0,79.5,73.5
23392,1260074,8394,8305,2012/2013,2012-10-06 00:00:00,AWAY_WIN,74.5,73.0,74.5,73.0
23393,1260076,8661,7878,2012/2013,2012-10-07 00:00:00,AWAY_WIN,74.0,72.5,74.0,71.0
23394,1260078,9910,8302,2012/2013,2012-10-05 00:00:00,HOME_WIN,78.5,74.0,75.75,71.75
23395,1260080,8634,8633,2012/2013,2012-10-07 00:00:00,DRAW,89.5,94.0,83.75,81.5
23396,1260082,8370,9783,2012/2013,2012-10-06 00:00:00,HOME_WIN,73.0,68.0,72.0,72.0
23397,1260087,8558,8370,2012/2013,2012-10-21 00:00:00,HOME_WIN,0.0,70.0,71.6,75.4
23398,1260089,9864,10281,2012/2013,2012-10-20 00:00:00,HOME_WIN,64.0,0.0,73.0,76.5
23399,1260090,8560,9906,2012/2013,2012-10-21 00:00:00,AWAY_WIN,88.0,75.3333333333,78.5,73.0
23400,1260091,8371,8603,2012/2013,2012-10-21 00:00:00,DRAW,74.5,71.0,73.5,73.5
23401,1260092,10267,8315,2012/2013,2012-10-20 00:00:00,HOME_WIN,78.5,82.5,77.3333333333,75.6
23402,1260094,8305,8581,2012/2013,2012-10-21 00:00:00,AWAY_WIN,74.0,71.0,73.5,74.5
23403,1260095,7878,8394,2012/2013,2012-10-21 00:00:00,AWAY_WIN,75.0,71.6666666667,72.0,74.0
23404,1260096,8302,8661,2012/2013,2012-10-22 00:00:00,HOME_WIN,73.0,80.0,70.25,75.75
23405,1260097,8633,9910,2012/2013,2012-10-20 00:00:00,HOME_WIN,74.0,88.5,71.75,82.6666666667
23406,1260098,9783,8634,2012/2013,2012-10-20 00:00:00,AWAY_WIN,89.5,73.0,80.3333333333,70.6666666667
23407,1260105,8558,9864,2012/2013,2012-10-27 00:00:00,DRAW,74.0,73.0,75.6,76.0
23408,1260106,10281,8560,2012/2013,2012-10-29 00:00:00,DRAW,76.25,74.0,72.75,72.3333333333
23409,1260108,9906,8371,2012/2013,2012-10-28 00:00:00,HOME_WIN,72.0,88.0,73.3333333333,78.5
23410,1260111,8603,10267,2012/2013,2012-10-27 00:00:00,HOME_WIN,84.0,76.0,76.6,73.3333333333
23411,1260114,8315,8305,2012/2013,2012-10-28 00:00:00,AWAY_WIN,74.5,77.0,74.5,77.0
23412,1260116,8581,7878,2012/2013,2012-10-28 00:00:00,HOME_WIN,74.0,74.0,73.25,72.4
23413,1260118,8394,8302,2012/2013,2012-10-28 00:00:00,HOME_WIN,80.0,75.0,76.2,72.5
23414,1260121,8661,8633,2012/2013,2012-10-28 00:00:00,AWAY_WIN,88.5,73.0,82.6666666667,70.6
23415,1260123,9910,9783,2012/2013,2012-10-27 00:00:00,DRAW,73.0,74.0,70.6666666667,71.75
23416,1260124,8370,8634,2012/2013,2012-10-27 00:00:00,AWAY_WIN,89.5,68.0,76.6666666667,73.0
23417,1505555,9910,8558,2013/2014,2013-08-19 00:00:00,DRAW,73.5,76.0,73.0,72.5
23418,1505556,8633,8603,2013/2014,2013-08-18 00:00:00,HOME_WIN,75.0,88.5,74.0,82.25
23419,1505557,8371,7878,2013/2014,2013-08-18 00:00:00,AWAY_WIN,72.0,72.0,72.0,72.75
23420,1505558,10281,8315,2013/2014,2013-08-17 00:00:00,AWAY_WIN,75.5,74.0,74.5,73.0
23421,1505559,9865,10205,2013/2014,2013-08-19 00:00:00,AWAY_WIN,75.5,72.0,69.0,68.75
23422,1505560,8560,8305,2013/2014,2013-08-17 00:00:00,HOME_WIN,75.0,78.3333333333,73.5,75.5
23423,1505561,8370,10268,2013/2014,2013-08-19 00:00:00,HOME_WIN,71.6666666667,72.5,73.3333333333,73.25
23424,1505562,8302,9906,2013/2014,2013-08-18 00:00:00,AWAY_WIN,83.0,76.0,81.25,75.6666666667
23425,1505563,8634,8581,2013/2014,2013-08-18 00:00:00,HOME_WIN,74.0,88.0,71.8,82.75
23426,1505564,10267,9864,2013/2014,2013-08-17 00:00:00,HOME_WIN,76.0,78.0,73.75,77.2
23427,1505902,10205,10267,2013/2014,2013-10-27 00:00:00,HOME_WIN,78.0,76.0,76.6,71.3333333333
23428,1505903,8305,8315,2013/2014,2013-10-28 00:00:00,AWAY_WIN,79.0,75.0,74.6666666667,73.0
23429,1505904,10268,7878,2013/2014,2013-10-26 00:00:00,AWAY_WIN,72.0,73.5,72.0,72.5
23430,1505905,9906,8603,2013/2014,2013-10-27 00:00:00,HOME_WIN,69.0,83.0,73.0,81.25
23431,1505906,8581,8558,2013/2014,2013-10-26 00:00:00,HOME_WIN,73.5,73.0,72.5,72.8333333333
23432,1505907,9864,9910,2013/2014,2013-10-26 00:00:00,AWAY_WIN,72.0,75.0,72.6666666667,75.25
23433,1505908,8634,8633,2013/2014,2013-10-26 00:00:00,HOME_WIN,92.0,89.0,82.0,82.75
23434,1505909,8302,8371,2013/2014,2013-10-27 00:00:00,HOME_WIN,71.0,77.0,73.25,72.3333333333
23435,1505910,8370,10281,2013/2014,2013-10-25 00:00:00,AWAY_WIN,73.5,68.5,73.0,72.6666666667
23437,1505912,10205,8305,2013/2014,2013-10-31 00:00:00,AWAY_WIN,74.5,76.0,73.75,69.0
23438,1505913,8315,10268,2013/2014,2013-10-31 00:00:00,DRAW,70.0,78.0,71.6666666667,73.5
23439,1505914,7878,9906,2013/2014,2013-10-31 00:00:00,AWAY_WIN,83.0,72.0,81.25,72.0
23440,1505915,8603,8581,2013/2014,2013-10-31 00:00:00,DRAW,73.0,72.0,73.0,73.0
23441,1505916,8558,9864,2013/2014,2013-10-29 00:00:00,DRAW,76.0,71.5,76.8,71.75
23442,1505917,9910,8634,2013/2014,2013-10-29 00:00:00,AWAY_WIN,88.0,76.0,79.75,72.6666666667
23443,1505918,8633,8302,2013/2014,2013-10-30 00:00:00,HOME_WIN,76.0,88.5,73.0,81.75
23444,1505919,8371,8370,2013/2014,2013-10-30 00:00:00,HOME_WIN,74.0,71.0,72.6666666667,72.25
23445,1505920,10281,8560,2013/2014,2013-10-30 00:00:00,DRAW,78.6666666667,71.0,77.0,73.0
23446,1505921,10267,9865,2013/2014,2013-10-30 00:00:00,AWAY_WIN,73.0,79.5,70.6,78.0
23447,1505922,8305,10267,2013/2014,2013-11-03 00:00:00,AWAY_WIN,73.0,73.0,75.0,70.5
23448,1505923,10268,10205,2013/2014,2013-11-04 00:00:00,AWAY_WIN,76.0,69.5,71.6666666667,71.6666666667
23449,1505924,9906,8315,2013/2014,2013-11-03 00:00:00,HOME_WIN,78.5,83.0,74.6666666667,81.25
23450,1505925,8581,7878,2013/2014,2013-11-03 00:00:00,AWAY_WIN,74.0,73.0,72.0,74.1666666667
23451,1505926,9864,8603,2013/2014,2013-11-03 00:00:00,HOME_WIN,75.0,76.0,73.0,76.8
23452,1505927,8634,8558,2013/2014,2013-11-01 00:00:00,HOME_WIN,74.5,86.6666666667,72.5,82.75
23453,1505928,8302,9910,2013/2014,2013-11-02 00:00:00,AWAY_WIN,72.0,77.0,72.5,72.3333333333
23454,1505929,8370,8633,2013/2014,2013-11-02 00:00:00,AWAY_WIN,88.5,0.0,81.25,72.75
23455,1505930,8560,8371,2013/2014,2013-11-02 00:00:00,HOME_WIN,71.0,80.3333333333,72.75,75.5
23456,1505931,9865,10281,2013/2014,2013-11-02 00:00:00,HOME_WIN,71.0,72.0,73.0,71.0
23457,1505932,8305,10268,2013/2014,2013-11-09 00:00:00,DRAW,68.5,74.5,71.75,73.0
23458,1505933,10205,9906,2013/2014,2013-11-10 00:00:00,DRAW,83.0,70.0,78.75,71.6666666667
23459,1505934,8315,8581,2013/2014,2013-11-09 00:00:00,HOME_WIN,73.0,72.3333333333,72.6,74.5
23460,1505935,7878,9864,2013/2014,2013-11-08 00:00:00,HOME_WIN,0.0,74.0,75.6,70.6
23461,1505936,8603,8634,2013/2014,2013-11-10 00:00:00,AWAY_WIN,89.0,75.0,79.75,72.0
23462,1505937,8558,8302,2013/2014,2013-11-10 00:00:00,AWAY_WIN,76.0,74.0,74.25,72.4
23463,1505938,9910,8370,2013/2014,2013-11-09 00:00:00,AWAY_WIN,74.0,72.6666666667,72.75,71.0
23464,1505939,8633,8560,2013/2014,2013-11-09 00:00:00,HOME_WIN,78.6666666667,88.5,77.25,79.5
23465,1505940,8371,9865,2013/2014,2013-11-08 00:00:00,AWAY_WIN,72.0,71.0,70.6,74.0
23466,1505941,10267,10281,2013/2014,2013-11-10 00:00:00,DRAW,71.0,73.0,69.75,75.0
23467,1505942,10268,10267,2013/2014,2013-11-24 00:00:00,HOME_WIN,78.0,71.0,76.0,72.3333333333
23468,1505943,9906,8305,2013/2014,2013-11-23 00:00:00,HOME_WIN,75.0,83.0,74.5,80.0
23469,1505944,8581,10205,2013/2014,2013-11-24 00:00:00,AWAY_WIN,70.0,73.0,71.6666666667,74.0
23470,1505945,9864,8315,2013/2014,2013-11-25 00:00:00,AWAY_WIN,72.3333333333,66.0,73.5,75.4
23471,1505946,8634,7878,2013/2014,2013-11-23 00:00:00,HOME_WIN,74.0,83.0,71.6,79.0
23472,1505947,8302,8603,2013/2014,2013-11-24 00:00:00,HOME_WIN,75.0,76.0,72.75,74.0
23473,1505948,8370,8558,2013/2014,2013-11-24 00:00:00,AWAY_WIN,71.5,74.0,72.8,72.25
23474,1505949,8560,9910,2013/2014,2013-11-23 00:00:00,HOME_WIN,76.0,80.6666666667,72.0,72.75
23475,1505950,9865,8633,2013/2014,2013-11-23 00:00:00,AWAY_WIN,88.5,72.0,80.75,70.6
23476,1505951,10281,8371,2013/2014,2013-11-22 00:00:00,AWAY_WIN,0.0,71.0,73.25,69.75
23477,1505952,10268,9906,2013/2014,2013-11-30 00:00:00,AWAY_WIN,83.0,72.5,81.25,72.3333333333
23478,1505953,8305,8581,2013/2014,2013-11-29 00:00:00,HOME_WIN,73.0,75.0,72.8333333333,70.5
23479,1505954,10205,9864,2013/2014,2013-11-29 00:00:00,DRAW,66.0,70.0,76.8,72.3333333333
23480,1505955,8315,8634,2013/2014,2013-12-01 00:00:00,HOME_WIN,83.0,78.0,81.0,73.5
23481,1505956,7878,8302,2013/2014,2013-12-01 00:00:00,AWAY_WIN,76.0,74.0,74.25,69.25
23482,1505957,8603,8370,2013/2014,2013-12-01 00:00:00,DRAW,71.0,77.5,73.0,73.0
23483,1505958,8558,8560,2013/2014,2013-11-30 00:00:00,AWAY_WIN,80.0,71.3333333333,78.0,72.8
23484,1505959,9910,9865,2013/2014,2013-11-30 00:00:00,HOME_WIN,68.0,74.0,71.0,71.6666666667
23485,1505960,8633,10281,2013/2014,2013-11-30 00:00:00,HOME_WIN,71.0,85.0,69.75,82.25
23486,1505961,10267,8371,2013/2014,2013-12-01 00:00:00,HOME_WIN,71.0,81.0,73.25,74.25
23487,1505962,9906,10267,2013/2014,2013-12-15 00:00:00,HOME_WIN,81.0,83.0,74.25,81.25
23488,1505963,8581,10268,2013/2014,2013-12-13 00:00:00,HOME_WIN,72.5,72.5,73.0,72.8333333333
23489,1505964,9864,8305,2013/2014,2013-12-14 00:00:00,HOME_WIN,74.5,66.0,71.25,77.2
23490,1505965,8634,10205,2013/2014,2013-12-14 00:00:00,HOME_WIN,80.0,83.0,72.0,80.25
23491,1505966,8302,8315,2013/2014,2013-12-15 00:00:00,DRAW,77.0,77.0,74.6666666667,74.2
23492,1505967,8370,7878,2013/2014,2013-12-14 00:00:00,AWAY_WIN,74.0,72.5,71.0,73.25
23493,1505968,8560,8603,2013/2014,2013-12-15 00:00:00,HOME_WIN,77.5,80.0,74.5,75.25
23494,1505969,9865,8558,2013/2014,2013-12-15 00:00:00,DRAW,71.3333333333,68.0,73.0,70.0
23495,1505970,10281,9910,2013/2014,2013-12-16 00:00:00,HOME_WIN,76.0,71.0,72.6666666667,72.6666666667
23496,1505971,8371,8633,2013/2014,2013-12-14 00:00:00,DRAW,88.5,71.0,82.25,73.0
23497,1505972,9906,8581,2013/2014,2013-12-21 00:00:00,HOME_WIN,73.0,83.0,73.2857142857,81.25
23498,1505973,10268,9864,2013/2014,2013-12-20 00:00:00,AWAY_WIN,66.0,72.5,77.0,72.25
23499,1505974,8305,8634,2013/2014,2013-12-22 00:00:00,AWAY_WIN,82.0,74.5,84.0,73.25
23500,1505975,10205,8302,2013/2014,2013-12-21 00:00:00,AWAY_WIN,77.0,76.0,74.8,72.3333333333
23501,1505976,8315,8370,2013/2014,2013-12-22 00:00:00,HOME_WIN,71.0,77.0,73.3333333333,75.0
23502,1505977,7878,8560,2013/2014,2013-12-21 00:00:00,AWAY_WIN,80.0,74.0,75.25,71.0
23503,1505978,8603,9865,2013/2014,2013-12-21 00:00:00,AWAY_WIN,71.0,77.0,71.0,74.5
23504,1505979,8558,10281,2013/2014,2013-12-22 00:00:00,HOME_WIN,74.0,71.6666666667,71.25,73.0
23505,1505980,9910,8371,2013/2014,2013-12-22 00:00:00,DRAW,71.0,69.0,72.0,70.3333333333
23506,1505981,10267,8633,2013/2014,2013-12-22 00:00:00,AWAY_WIN,88.5,81.0,79.25,76.25
23507,1505982,10267,8581,2013/2014,2014-01-04 00:00:00,HOME_WIN,72.0,79.5,73.0,74.0
23508,1505983,9864,9906,2013/2014,2014-01-04 00:00:00,AWAY_WIN,83.0,66.0,81.25,76.3333333333
23509,1505984,8634,10268,2013/2014,2014-01-05 00:00:00,HOME_WIN,68.5,82.0,73.3333333333,80.25
23510,1505985,8302,8305,2013/2014,2014-01-05 00:00:00,HOME_WIN,75.0,77.5,70.75,75.0
23511,1505986,8370,10205,2013/2014,2014-01-06 00:00:00,AWAY_WIN,72.0,74.0,72.0,73.6666666667
23512,1505987,8560,8315,2013/2014,2014-01-05 00:00:00,HOME_WIN,78.0,80.0,74.6666666667,76.0
23513,1505988,9865,7878,2013/2014,2014-01-04 00:00:00,HOME_WIN,74.0,71.0,71.4,70.0
23514,1505989,10281,8603,2013/2014,2014-01-04 00:00:00,DRAW,77.0,71.0,74.5,72.6666666667
23515,1505990,8371,8558,2013/2014,2014-01-05 00:00:00,HOME_WIN,71.6666666667,71.0,74.6666666667,72.25
23516,1505991,8633,9910,2013/2014,2014-01-06 00:00:00,HOME_WIN,73.5,88.5,71.0,82.25
23517,1505992,8581,9864,2013/2014,2014-01-12 00:00:00,HOME_WIN,76.0,73.0,77.5,72.6
23518,1505993,9906,8634,2013/2014,2014-01-11 00:00:00,DRAW,82.0,83.0,84.0,81.25
23519,1505994,10268,8302,2013/2014,2014-01-11 00:00:00,DRAW,77.0,70.3333333333,75.0,71.6666666667
23520,1505995,8305,8370,2013/2014,2014-01-12 00:00:00,AWAY_WIN,71.0,73.0,73.6666666667,72.5
23521,1505996,10205,8560,2013/2014,2014-01-13 00:00:00,HOME_WIN,80.0,76.0,76.0,72.0
23522,1505997,8315,9865,2013/2014,2014-01-11 00:00:00,HOME_WIN,71.0,78.0,70.0,73.5
23523,1505998,7878,10281,2013/2014,2014-01-10 00:00:00,HOME_WIN,74.0,74.0,71.25,72.4
23524,1505999,8603,8371,2013/2014,2014-01-12 00:00:00,AWAY_WIN,71.0,80.0,72.5,73.6666666667
23525,1506000,8558,8633,2013/2014,2014-01-12 00:00:00,AWAY_WIN,88.5,69.5,82.25,72.8
23526,1506001,9910,10267,2013/2014,2014-01-11 00:00:00,HOME_WIN,81.0,73.5,77.6666666667,72.0
23527,1505572,8558,10267,2013/2014,2013-08-24 00:00:00,HOME_WIN,79.5,73.5,78.6,73.0
23528,1505573,8603,9910,2013/2014,2013-08-25 00:00:00,AWAY_WIN,76.0,75.0,72.5,75.0
23529,1505574,7878,8633,2013/2014,2013-08-26 00:00:00,AWAY_WIN,88.5,72.0,82.25,71.8
23530,1505575,8315,8371,2013/2014,2013-08-23 00:00:00,HOME_WIN,71.5,78.5,72.75,68.5
23531,1505576,8305,9865,2013/2014,2013-08-23 00:00:00,DRAW,72.0,75.0,68.75,74.0
23532,1505577,10268,8560,2013/2014,2013-08-24 00:00:00,DRAW,78.3333333333,74.5,75.3333333333,74.0
23533,1505578,9906,8370,2013/2014,2013-08-25 00:00:00,HOME_WIN,71.3333333333,83.0,73.25,81.25
23534,1505579,8581,8302,2013/2014,2013-08-25 00:00:00,DRAW,78.0,73.0,75.0,73.75
23535,1505580,9864,8634,2013/2014,2013-08-25 00:00:00,AWAY_WIN,82.0,76.0,82.25,75.5
23536,1505581,10205,10281,2013/2014,2013-08-24 00:00:00,HOME_WIN,74.0,74.5,70.3333333333,71.3333333333
23537,1506002,8558,9910,2013/2014,2014-01-18 00:00:00,HOME_WIN,69.0,71.6666666667,72.0,73.0
23538,1506003,8603,8633,2013/2014,2014-01-18 00:00:00,AWAY_WIN,88.5,77.0,82.25,74.5
23539,1506004,7878,8371,2013/2014,2014-01-18 00:00:00,DRAW,71.0,74.0,72.5,72.4
23540,1506005,8315,10281,2013/2014,2014-01-20 00:00:00,HOME_WIN,73.0,77.5,71.25,73.5
23541,1506006,10205,9865,2013/2014,2014-01-19 00:00:00,HOME_WIN,68.0,76.0,70.0,72.0
23542,1506007,8305,8560,2013/2014,2014-01-19 00:00:00,DRAW,80.3333333333,74.5,75.75,70.0
23543,1506008,10268,8370,2013/2014,2014-01-18 00:00:00,HOME_WIN,71.0,70.0,73.6666666667,72.3333333333
23544,1506009,9906,8302,2013/2014,2014-01-19 00:00:00,DRAW,77.0,83.0,75.0,81.0
23545,1506010,8581,8634,2013/2014,2014-01-19 00:00:00,DRAW,88.0,0.0,82.25,73.4285714286
23546,1506011,9864,10267,2013/2014,2014-01-17 00:00:00,DRAW,77.5,76.0,77.6666666667,77.0
23547,1506012,10267,8558,2013/2014,2014-01-25 00:00:00,DRAW,71.6666666667,77.5,73.0,77.6666666667
23548,1506013,9910,8603,2013/2014,2014-01-24 00:00:00,HOME_WIN,80.0,73.5,73.6666666667,71.0
23550,1506015,8371,8315,2013/2014,2014-01-26 00:00:00,AWAY_WIN,78.0,71.0,76.0,72.5
23551,1506016,10281,10205,2013/2014,2014-01-25 00:00:00,HOME_WIN,77.0,70.5,72.0,70.6666666667
23552,1506017,9865,8305,2013/2014,2014-01-26 00:00:00,HOME_WIN,74.5,62.0,70.0,70.0
23553,1506018,8560,10268,2013/2014,2014-01-27 00:00:00,HOME_WIN,72.0,80.3333333333,72.3333333333,76.0
23554,1506019,8370,9906,2013/2014,2014-01-26 00:00:00,AWAY_WIN,83.0,72.5,78.0,72.3333333333
23555,1506020,8302,8581,2013/2014,2014-01-25 00:00:00,AWAY_WIN,73.0,77.5,73.4285714286,75.0
23556,1506021,8634,9864,2013/2014,2014-01-26 00:00:00,HOME_WIN,71.0,88.0,74.3333333333,84.0
23557,1506022,8603,8558,2013/2014,2014-02-02 00:00:00,HOME_WIN,72.0,74.5,74.0,72.0
23558,1506023,7878,9910,2013/2014,2014-01-31 00:00:00,AWAY_WIN,74.3333333333,74.0,72.0,72.4
23559,1506024,8315,8633,2013/2014,2014-02-02 00:00:00,DRAW,84.3333333333,78.0,82.25,74.6666666667
23560,1506025,10205,8371,2013/2014,2014-02-03 00:00:00,HOME_WIN,69.0,77.0,72.0,71.0
23561,1506026,8305,10281,2013/2014,2014-02-01 00:00:00,DRAW,70.5,74.5,70.6666666667,70.75
23562,1506027,10268,9865,2013/2014,2014-02-02 00:00:00,HOME_WIN,62.0,71.3333333333,69.5,72.3333333333
23563,1506028,9906,8560,2013/2014,2014-02-02 00:00:00,HOME_WIN,82.0,83.0,73.8,80.0
23564,1506029,8581,8370,2013/2014,2014-02-01 00:00:00,DRAW,71.0,73.0,72.0,74.0
23565,1506030,9864,8302,2013/2014,2014-02-01 00:00:00,HOME_WIN,77.0,66.0,75.25,77.0
23566,1506031,8634,10267,2013/2014,2014-02-01 00:00:00,AWAY_WIN,74.0,88.0,74.8,84.0
23567,1506032,10267,8603,2013/2014,2014-02-08 00:00:00,HOME_WIN,80.0,76.0,73.0,73.8
23568,1506033,8558,7878,2013/2014,2014-02-07 00:00:00,HOME_WIN,74.0,71.6666666667,72.6,74.6666666667
23569,1506034,9910,8315,2013/2014,2014-02-10 00:00:00,DRAW,78.0,71.0,74.6666666667,72.0
