,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Goalkeeper_rating,home_Goalkeeper_rating
7713,1990075,10249,10242,2015/2016,2016-04-24 00:00:00,HOME_WIN,66.0,77.0
7714,1990076,9831,9837,2015/2016,2016-04-22 00:00:00,HOME_WIN,66.0,69.0
7716,1990078,9851,9829,2015/2016,2016-04-24 00:00:00,DRAW,81.0,81.0
7717,1990079,9941,9748,2015/2016,2016-04-23 00:00:00,AWAY_WIN,82.0,70.0
7718,1990080,8121,8592,2015/2016,2016-05-01 00:00:00,AWAY_WIN,83.0,69.0
7719,1990081,9829,9747,2015/2016,2016-04-30 00:00:00,HOME_WIN,76.0,81.0
7720,1990082,9853,9941,2015/2016,2016-04-30 00:00:00,DRAW,70.0,83.0
7721,1990083,10242,9827,2015/2016,2016-04-30 00:00:00,AWAY_WIN,68.0,66.0
7722,1990084,8689,8639,2015/2016,2016-04-30 00:00:00,AWAY_WIN,81.0,76.0
7723,1990085,9830,9831,2015/2016,2016-04-30 00:00:00,HOME_WIN,70.0,77.0
7724,1990086,9748,6391,2015/2016,2016-04-30 00:00:00,HOME_WIN,70.0,82.0
7725,1990087,9847,9851,2015/2016,2016-04-29 00:00:00,HOME_WIN,81.0,82.0
7726,1990088,7819,7794,2015/2016,2016-04-30 00:00:00,DRAW,71.0,76.0
7727,1990089,9837,10249,2015/2016,2016-04-30 00:00:00,AWAY_WIN,77.0,66.0
7728,1990090,9827,8689,2015/2016,2016-05-07 00:00:00,HOME_WIN,77.0,68.0
7729,1990091,9830,7819,2015/2016,2016-05-07 00:00:00,AWAY_WIN,76.0,77.0
7730,1990092,6391,9847,2015/2016,2016-05-07 00:00:00,AWAY_WIN,82.0,70.0
7731,1990093,8639,9747,2015/2016,2016-05-07 00:00:00,DRAW,76.0,81.0
7732,1990094,10249,9851,2015/2016,2016-05-07 00:00:00,HOME_WIN,81.0,77.0
7733,1990095,9831,9853,2015/2016,2016-05-07 00:00:00,HOME_WIN,83.0,70.0
7734,1990096,8592,9837,2015/2016,2016-05-07 00:00:00,HOME_WIN,73.0,83.0
7735,1990097,9748,9829,2015/2016,2016-05-07 00:00:00,HOME_WIN,81.0,82.0
7736,1990098,7794,8121,2015/2016,2016-05-07 00:00:00,HOME_WIN,69.0,71.0
7737,1990099,9941,10242,2015/2016,2016-05-07 00:00:00,HOME_WIN,66.0,70.0
7738,1990100,8121,9941,2015/2016,2016-05-14 00:00:00,AWAY_WIN,70.0,69.0
7739,1990101,9829,10249,2015/2016,2016-05-14 00:00:00,HOME_WIN,72.0,81.0
7740,1990102,9853,8639,2015/2016,2016-05-14 00:00:00,AWAY_WIN,81.0,83.0
7741,1990103,9747,9831,2015/2016,2016-05-14 00:00:00,AWAY_WIN,70.0,76.0
7742,1990104,10242,8592,2015/2016,2016-05-14 00:00:00,DRAW,73.0,66.0
7743,1990105,8689,6391,2015/2016,2016-05-14 00:00:00,HOME_WIN,70.0,77.0
7744,1990106,9847,9830,2015/2016,2016-05-14 00:00:00,HOME_WIN,69.0,75.0
7745,1990107,7819,9827,2015/2016,2016-05-14 00:00:00,HOME_WIN,68.0,76.0
7746,1990108,9837,9748,2015/2016,2016-05-14 00:00:00,HOME_WIN,82.0,68.0
7747,1990109,9851,7794,2015/2016,2016-05-14 00:00:00,AWAY_WIN,71.0,81.0
7748,1989808,8121,9831,2015/2016,2015-08-29 00:00:00,DRAW,71.0,71.0
7749,1989809,9827,9830,2015/2016,2015-08-30 00:00:00,HOME_WIN,78.0,80.0
7750,1989810,7819,9748,2015/2016,2015-08-29 00:00:00,AWAY_WIN,81.0,76.0
7751,1989811,9747,8592,2015/2016,2015-08-28 00:00:00,HOME_WIN,83.0,75.0
7752,1989812,8639,6391,2015/2016,2015-08-29 00:00:00,HOME_WIN,61.0,81.0
7753,1989813,9829,9847,2015/2016,2015-08-30 00:00:00,AWAY_WIN,82.0,81.0
7754,1989814,9837,8689,2015/2016,2015-08-29 00:00:00,HOME_WIN,66.0,75.0
7755,1989815,9851,9941,2015/2016,2015-08-29 00:00:00,HOME_WIN,74.0,81.0
7756,1989816,9853,7794,2015/2016,2015-08-30 00:00:00,HOME_WIN,71.0,83.0
7757,1989817,10242,10249,2015/2016,2015-08-29 00:00:00,DRAW,73.0,71.0
7758,1989818,6391,9829,2015/2016,2015-09-13 00:00:00,AWAY_WIN,81.0,68.0
7759,1989819,8689,8121,2015/2016,2015-09-12 00:00:00,HOME_WIN,71.0,75.0
7760,1989820,9748,8639,2015/2016,2015-09-12 00:00:00,DRAW,81.0,81.0
7761,1989821,8592,7794,2015/2016,2015-09-13 00:00:00,HOME_WIN,71.0,83.0
7762,1989822,10249,9853,2015/2016,2015-09-12 00:00:00,AWAY_WIN,83.0,73.0
7763,1989823,9830,9851,2015/2016,2015-09-13 00:00:00,AWAY_WIN,67.0,69.0
7764,1989824,9831,9747,2015/2016,2015-09-12 00:00:00,AWAY_WIN,75.0,71.0
7765,1989825,9847,9827,2015/2016,2015-09-11 00:00:00,DRAW,80.0,82.0
7766,1989826,9941,9837,2015/2016,2015-09-12 00:00:00,DRAW,76.0,74.0
7767,1989827,10242,7819,2015/2016,2015-09-12 00:00:00,AWAY_WIN,76.0,71.0
7768,1989828,8121,10242,2015/2016,2015-09-19 00:00:00,HOME_WIN,71.0,71.0
7769,1989829,7794,9831,2015/2016,2015-09-19 00:00:00,AWAY_WIN,71.0,70.0
7770,1989830,9827,9941,2015/2016,2015-09-20 00:00:00,DRAW,74.0,80.0
7771,1989831,7819,10249,2015/2016,2015-09-19 00:00:00,HOME_WIN,73.0,76.0
7772,1989832,9747,6391,2015/2016,2015-09-19 00:00:00,HOME_WIN,68.0,75.0
7773,1989833,8592,9748,2015/2016,2015-09-20 00:00:00,DRAW,81.0,83.0
7774,1989834,9829,8689,2015/2016,2015-09-20 00:00:00,AWAY_WIN,75.0,81.0
7775,1989835,9837,9847,2015/2016,2015-09-19 00:00:00,DRAW,82.0,76.0
7776,1989836,9851,8639,2015/2016,2015-09-18 00:00:00,DRAW,81.0,67.0
7778,1989838,8121,9837,2015/2016,2015-09-22 00:00:00,DRAW,75.0,71.0
7779,1989839,6391,9851,2015/2016,2015-09-23 00:00:00,DRAW,67.0,68.0
7781,1989841,8689,7819,2015/2016,2015-09-23 00:00:00,HOME_WIN,76.0,75.0
7782,1989842,9748,7794,2015/2016,2015-09-23 00:00:00,HOME_WIN,70.0,81.0
7783,1989843,10249,9829,2015/2016,2015-09-24 00:00:00,AWAY_WIN,81.0,73.0
7784,1989844,9831,9827,2015/2016,2015-09-23 00:00:00,HOME_WIN,80.0,71.0
7785,1989845,9847,9747,2015/2016,2015-09-22 00:00:00,HOME_WIN,75.0,82.0
7786,1989846,9941,8592,2015/2016,2015-09-23 00:00:00,DRAW,83.0,74.0
7787,1989847,10242,9853,2015/2016,2015-09-23 00:00:00,AWAY_WIN,83.0,71.0
7788,1989848,7794,9941,2015/2016,2015-09-26 00:00:00,HOME_WIN,74.0,70.0
7789,1989849,9827,9748,2015/2016,2015-09-26 00:00:00,HOME_WIN,81.0,80.0
7790,1989850,7819,6391,2015/2016,2015-09-26 00:00:00,HOME_WIN,68.0,76.0
7791,1989851,9747,9829,2015/2016,2015-09-27 00:00:00,DRAW,81.0,75.0
7792,1989852,8592,8121,2015/2016,2015-09-27 00:00:00,AWAY_WIN,71.0,83.0
7793,1989853,10249,8689,2015/2016,2015-09-27 00:00:00,HOME_WIN,75.0,70.0
7795,1989855,9837,8639,2015/2016,2015-09-25 00:00:00,HOME_WIN,60.0,75.0
7796,1989856,9851,10242,2015/2016,2015-09-26 00:00:00,DRAW,71.0,67.0
7798,1989858,8121,7794,2015/2016,2015-10-03 00:00:00,HOME_WIN,70.0,71.0
7799,1989859,7819,9853,2015/2016,2015-10-04 00:00:00,HOME_WIN,83.0,76.0
7800,1989860,6391,9941,2015/2016,2015-10-03 00:00:00,DRAW,72.0,68.0
7801,1989861,8639,10249,2015/2016,2015-10-02 00:00:00,HOME_WIN,70.0,66.0
7802,1989862,8689,9827,2015/2016,2015-10-04 00:00:00,HOME_WIN,80.0,75.0
7803,1989863,9748,9837,2015/2016,2015-10-03 00:00:00,HOME_WIN,75.0,81.0
7804,1989864,9829,9851,2015/2016,2015-10-04 00:00:00,DRAW,69.0,81.0
7805,1989866,9847,8592,2015/2016,2015-10-04 00:00:00,HOME_WIN,83.0,82.0
7806,1989867,10242,9747,2015/2016,2015-10-03 00:00:00,AWAY_WIN,75.0,71.0
7808,499317,9823,9790,2008/2009,2008-08-15 00:00:00,DRAW,82.0,78.0
7809,499318,8178,9789,2008/2009,2008-08-16 00:00:00,AWAY_WIN,79.0,60.0
7811,499320,8721,8722,2008/2009,2008-08-16 00:00:00,HOME_WIN,76.0,80.0
7812,499321,9810,8177,2008/2009,2008-08-17 00:00:00,AWAY_WIN,77.0,75.0
7813,499322,9912,8697,2008/2009,2008-08-16 00:00:00,DRAW,80.0,67.0
7817,499398,9790,10269,2008/2009,2008-10-29 00:00:00,HOME_WIN,80.0,82.0
7818,499399,8697,8178,2008/2009,2008-10-28 00:00:00,AWAY_WIN,86.0,60.0
7819,499400,8177,9904,2008/2009,2008-10-29 00:00:00,HOME_WIN,72.0,77.0
7821,499402,9810,9823,2008/2009,2008-10-29 00:00:00,AWAY_WIN,78.0,75.0
7822,499403,9912,8398,2008/2009,2008-10-28 00:00:00,DRAW,71.0,67.0
7823,499404,8722,9789,2008/2009,2008-10-29 00:00:00,AWAY_WIN,79.0,76.0
7824,499405,9911,8226,2008/2009,2008-10-29 00:00:00,AWAY_WIN,66.0,77.0
7825,499406,8295,10189,2008/2009,2008-10-28 00:00:00,AWAY_WIN,81.0,80.0
7826,499407,9823,9912,2008/2009,2008-11-01 00:00:00,HOME_WIN,67.0,78.0
7827,499408,8178,8721,2008/2009,2008-10-31 00:00:00,HOME_WIN,80.0,86.0
7829,499410,10269,8722,2008/2009,2008-11-01 00:00:00,AWAY_WIN,76.0,80.0
7831,499412,8398,10189,2008/2009,2008-11-01 00:00:00,AWAY_WIN,81.0,71.0
7832,499413,9904,9790,2008/2009,2008-11-01 00:00:00,HOME_WIN,82.0,72.0
7835,499416,9790,9789,2008/2009,2008-11-08 00:00:00,HOME_WIN,79.0,82.0
7836,499417,8177,8226,2008/2009,2008-11-09 00:00:00,HOME_WIN,66.0,77.0
7837,499418,10189,9823,2008/2009,2008-11-09 00:00:00,AWAY_WIN,78.0,81.0
7838,499419,8721,8398,2008/2009,2008-11-08 00:00:00,HOME_WIN,71.0,80.0
7839,499420,9810,10269,2008/2009,2008-11-09 00:00:00,DRAW,80.0,75.0
7841,499422,8722,9904,2008/2009,2008-11-07 00:00:00,HOME_WIN,72.0,76.0
7844,499425,8178,10189,2008/2009,2008-11-15 00:00:00,HOME_WIN,81.0,86.0
7846,499427,10269,9912,2008/2009,2008-11-15 00:00:00,DRAW,67.0,80.0
7847,499428,8697,8722,2008/2009,2008-11-16 00:00:00,HOME_WIN,76.0,80.0
7848,499429,8177,9790,2008/2009,2008-11-15 00:00:00,HOME_WIN,82.0,77.0
7852,499433,8226,8721,2008/2009,2008-11-15 00:00:00,HOME_WIN,80.0,66.0
7853,499434,9823,8398,2008/2009,2008-11-22 00:00:00,HOME_WIN,71.0,78.0
7854,499435,9790,8697,2008/2009,2008-11-23 00:00:00,HOME_WIN,80.0,82.0
7856,499437,8721,10269,2008/2009,2008-11-22 00:00:00,HOME_WIN,80.0,80.0
7857,499438,9810,9904,2008/2009,2008-11-22 00:00:00,HOME_WIN,72.0,75.0
7858,499439,9912,8178,2008/2009,2008-11-22 00:00:00,HOME_WIN,86.0,67.0
7859,499440,8722,8226,2008/2009,2008-11-22 00:00:00,AWAY_WIN,66.0,76.0
7861,499442,8295,9789,2008/2009,2008-11-21 00:00:00,AWAY_WIN,79.0,80.0
7862,499443,8178,9823,2008/2009,2008-11-29 00:00:00,AWAY_WIN,79.0,85.0
7863,499444,9789,8721,2008/2009,2008-11-30 00:00:00,DRAW,80.0,79.0
7864,499445,10269,10189,2008/2009,2008-11-30 00:00:00,HOME_WIN,81.0,80.0
7866,499447,8177,8722,2008/2009,2008-11-28 00:00:00,HOME_WIN,75.0,79.0
7868,499449,9904,8295,2008/2009,2008-11-29 00:00:00,HOME_WIN,79.0,73.0
7870,499451,8226,9912,2008/2009,2008-11-29 00:00:00,HOME_WIN,79.0,72.0
7871,499452,9823,8226,2008/2009,2008-12-05 00:00:00,HOME_WIN,72.0,79.0
7872,499453,10189,8177,2008/2009,2008-12-06 00:00:00,HOME_WIN,79.0,81.0
7873,499454,8721,9904,2008/2009,2008-12-07 00:00:00,HOME_WIN,73.0,80.0
7875,499456,9912,9789,2008/2009,2008-12-06 00:00:00,DRAW,79.0,79.0
7876,499457,8722,9790,2008/2009,2008-12-07 00:00:00,AWAY_WIN,82.0,75.0
7877,499458,8398,10269,2008/2009,2008-12-06 00:00:00,AWAY_WIN,80.0,73.0
7878,499459,9788,8178,2008/2009,2008-12-06 00:00:00,AWAY_WIN,85.0,69.0
7879,499460,8295,8697,2008/2009,2008-12-06 00:00:00,HOME_WIN,81.0,79.0
7880,499461,8178,8398,2008/2009,2008-12-13 00:00:00,DRAW,73.0,85.0
7882,499463,9789,9788,2008/2009,2008-12-12 00:00:00,HOME_WIN,69.0,79.0
7883,499464,10269,9823,2008/2009,2008-12-13 00:00:00,DRAW,79.0,80.0
7884,499465,8697,8721,2008/2009,2008-12-13 00:00:00,HOME_WIN,80.0,81.0
7885,499466,8177,8295,2008/2009,2008-12-13 00:00:00,HOME_WIN,79.0,79.0
7886,499467,9911,8722,2008/2009,2008-12-13 00:00:00,AWAY_WIN,75.0,67.0
7887,499468,9904,9912,2008/2009,2008-12-13 00:00:00,DRAW,79.0,58.0
7888,499469,8226,10189,2008/2009,2008-12-14 00:00:00,DRAW,81.0,72.0
7889,499470,9790,9823,2008/2009,2009-01-30 00:00:00,HOME_WIN,79.0,82.0
7890,499471,9789,8178,2008/2009,2009-01-31 00:00:00,DRAW,85.0,79.0
7891,499472,10269,9788,2008/2009,2009-01-31 00:00:00,HOME_WIN,72.0,80.0
7892,499473,8697,9912,2008/2009,2009-02-01 00:00:00,AWAY_WIN,79.0,81.0
7894,499475,8722,8721,2008/2009,2009-01-31 00:00:00,DRAW,80.0,75.0
7895,499476,9911,8295,2008/2009,2009-02-01 00:00:00,HOME_WIN,79.0,76.0
7896,499477,9904,10189,2008/2009,2009-01-31 00:00:00,HOME_WIN,81.0,84.0
7897,499478,8226,8398,2008/2009,2009-01-31 00:00:00,HOME_WIN,73.0,81.0
7898,499479,9823,9789,2008/2009,2009-02-08 00:00:00,HOME_WIN,79.0,79.0
7899,499480,8178,10269,2008/2009,2009-02-07 00:00:00,AWAY_WIN,80.0,85.0
7900,499481,10189,8697,2008/2009,2009-02-07 00:00:00,HOME_WIN,81.0,81.0
7901,499482,8721,9911,2008/2009,2009-02-07 00:00:00,HOME_WIN,76.0,80.0
7903,499484,9912,8177,2008/2009,2009-02-06 00:00:00,DRAW,79.0,79.0
7904,499485,8398,9904,2008/2009,2009-02-08 00:00:00,HOME_WIN,84.0,73.0
7905,499486,9788,8226,2008/2009,2009-02-07 00:00:00,DRAW,72.0,72.0
7906,499487,8295,9790,2008/2009,2009-02-07 00:00:00,HOME_WIN,82.0,79.0
7908,499327,9789,9823,2008/2009,2008-08-23 00:00:00,DRAW,78.0,73.0
7909,499328,10269,8178,2008/2009,2008-08-23 00:00:00,AWAY_WIN,60.0,80.0
7910,499329,8697,10189,2008/2009,2008-08-23 00:00:00,DRAW,73.0,80.0
7911,499330,8177,9912,2008/2009,2008-08-23 00:00:00,DRAW,67.0,77.0
7912,499331,8722,9810,2008/2009,2008-08-24 00:00:00,DRAW,75.0,76.0
7913,499332,9911,8721,2008/2009,2008-08-24 00:00:00,DRAW,80.0,77.0
7916,499488,9790,9912,2008/2009,2009-02-15 00:00:00,HOME_WIN,79.0,82.0
7917,499489,9789,8398,2008/2009,2009-02-15 00:00:00,DRAW,73.0,79.0
7918,499490,8697,9788,2008/2009,2009-02-14 00:00:00,DRAW,72.0,81.0
7919,499491,8177,9823,2008/2009,2009-02-14 00:00:00,HOME_WIN,79.0,79.0
7921,499493,8722,8295,2008/2009,2009-02-14 00:00:00,DRAW,79.0,75.0
7922,499494,9911,10189,2008/2009,2009-02-14 00:00:00,HOME_WIN,81.0,76.0
7923,499495,9904,10269,2008/2009,2009-02-14 00:00:00,DRAW,80.0,84.0
7925,499497,9823,8722,2008/2009,2009-02-21 00:00:00,AWAY_WIN,75.0,79.0
7926,499498,8178,9790,2008/2009,2009-02-22 00:00:00,AWAY_WIN,82.0,85.0
7927,499499,10269,8226,2008/2009,2009-02-21 00:00:00,DRAW,72.0,80.0
7928,499500,10189,9789,2008/2009,2009-02-20 00:00:00,DRAW,79.0,81.0
7929,499501,8721,8177,2008/2009,2009-02-21 00:00:00,HOME_WIN,79.0,71.0
7930,499502,9912,9911,2008/2009,2009-02-21 00:00:00,DRAW,76.0,79.0
7932,499504,9788,9904,2008/2009,2009-02-21 00:00:00,HOME_WIN,84.0,72.0
7934,499506,9790,8721,2008/2009,2009-03-01 00:00:00,AWAY_WIN,71.0,81.0
7935,499507,9789,8226,2008/2009,2009-02-28 00:00:00,DRAW,72.0,79.0
7936,499508,8697,9823,2008/2009,2009-03-01 00:00:00,DRAW,79.0,66.0
7937,499509,8177,9788,2008/2009,2009-02-28 00:00:00,HOME_WIN,72.0,79.0
7939,499511,8722,9912,2008/2009,2009-02-27 00:00:00,DRAW,79.0,75.0
7940,499512,9911,8398,2008/2009,2009-02-28 00:00:00,HOME_WIN,73.0,76.0
7941,499513,9904,8178,2008/2009,2009-02-28 00:00:00,HOME_WIN,85.0,84.0
7942,499514,8295,10269,2008/2009,2009-03-01 00:00:00,AWAY_WIN,80.0,79.0
7943,499515,9823,9904,2008/2009,2009-03-07 00:00:00,HOME_WIN,84.0,79.0
7944,499516,8178,9911,2008/2009,2009-03-08 00:00:00,DRAW,76.0,85.0
7945,499517,10269,9789,2008/2009,2009-03-07 00:00:00,HOME_WIN,80.0,80.0
7946,499518,10189,8722,2008/2009,2009-03-06 00:00:00,HOME_WIN,75.0,81.0
7947,499519,8721,8295,2008/2009,2009-03-07 00:00:00,HOME_WIN,79.0,80.0
7948,499520,9912,9810,2008/2009,2009-03-08 00:00:00,DRAW,74.0,79.0
7949,499521,8398,8177,2008/2009,2009-03-07 00:00:00,AWAY_WIN,79.0,73.0
7950,499522,9788,9790,2008/2009,2009-03-07 00:00:00,HOME_WIN,81.0,72.0
7951,499523,8226,8697,2008/2009,2009-03-07 00:00:00,DRAW,81.0,72.0
7953,499525,8697,10269,2008/2009,2009-03-15 00:00:00,HOME_WIN,80.0,81.0
7954,499526,8177,8178,2008/2009,2009-03-14 00:00:00,HOME_WIN,85.0,79.0
7955,499527,8721,10189,2008/2009,2009-03-13 00:00:00,HOME_WIN,70.0,80.0
7956,499528,9810,8226,2008/2009,2009-03-14 00:00:00,DRAW,72.0,74.0
7957,499529,8722,9788,2008/2009,2009-03-14 00:00:00,AWAY_WIN,72.0,75.0
7958,499530,9911,9823,2008/2009,2009-03-14 00:00:00,AWAY_WIN,79.0,76.0
7959,499531,9904,9789,2008/2009,2009-03-14 00:00:00,DRAW,80.0,84.0
7960,499532,8295,9912,2008/2009,2009-03-14 00:00:00,AWAY_WIN,79.0,79.0
7961,499533,9823,8295,2008/2009,2009-03-21 00:00:00,HOME_WIN,79.0,79.0
7963,499535,9789,8697,2008/2009,2009-03-21 00:00:00,HOME_WIN,81.0,80.0
7964,499536,10269,8177,2008/2009,2009-03-21 00:00:00,HOME_WIN,79.0,80.0
7965,499537,10189,9790,2008/2009,2009-03-22 00:00:00,AWAY_WIN,81.0,81.0
7966,499538,9912,8721,2008/2009,2009-03-21 00:00:00,AWAY_WIN,80.0,79.0
7967,499539,8398,8722,2008/2009,2009-03-21 00:00:00,AWAY_WIN,75.0,73.0
7968,499540,9788,9911,2008/2009,2009-03-20 00:00:00,AWAY_WIN,76.0,72.0
7969,499541,8226,9904,2008/2009,2009-03-21 00:00:00,DRAW,84.0,81.0
7970,499542,9790,8226,2008/2009,2009-04-04 00:00:00,HOME_WIN,81.0,81.0
7971,499543,8697,9904,2008/2009,2009-04-05 00:00:00,HOME_WIN,84.0,81.0
7972,499544,8177,9789,2008/2009,2009-04-04 00:00:00,AWAY_WIN,80.0,79.0
7973,499545,8721,9823,2008/2009,2009-04-04 00:00:00,HOME_WIN,79.0,80.0
7974,499546,9810,8398,2008/2009,2009-04-04 00:00:00,HOME_WIN,73.0,74.0
7975,499547,9912,10189,2008/2009,2009-04-03 00:00:00,AWAY_WIN,81.0,79.0
7977,499549,9911,10269,2008/2009,2009-04-04 00:00:00,AWAY_WIN,80.0,76.0
7978,499550,8295,9788,2008/2009,2009-04-05 00:00:00,DRAW,72.0,79.0
7979,499551,9823,9810,2008/2009,2009-04-11 00:00:00,HOME_WIN,74.0,75.0
7981,499553,9789,8722,2008/2009,2009-04-11 00:00:00,HOME_WIN,75.0,80.0
7982,499554,10269,9790,2008/2009,2009-04-12 00:00:00,HOME_WIN,81.0,80.0
7983,499555,10189,8295,2008/2009,2009-04-11 00:00:00,HOME_WIN,79.0,81.0
7984,499556,8398,9912,2008/2009,2009-04-11 00:00:00,HOME_WIN,79.0,73.0
7985,499557,9904,8177,2008/2009,2009-04-11 00:00:00,HOME_WIN,79.0,84.0
7986,499558,9788,8721,2008/2009,2009-04-11 00:00:00,AWAY_WIN,80.0,72.0
7987,499559,8226,9911,2008/2009,2009-04-11 00:00:00,AWAY_WIN,76.0,72.0
7988,499560,9790,9904,2008/2009,2009-04-19 00:00:00,HOME_WIN,84.0,81.0
7989,499561,8177,8697,2008/2009,2009-04-19 00:00:00,HOME_WIN,81.0,79.0
7990,499562,10189,8398,2008/2009,2009-04-17 00:00:00,HOME_WIN,73.0,81.0
7991,499563,8721,8178,2008/2009,2009-04-18 00:00:00,HOME_WIN,85.0,80.0
7993,499565,9912,9823,2008/2009,2009-04-18 00:00:00,AWAY_WIN,75.0,79.0
7994,499566,8722,10269,2008/2009,2009-04-18 00:00:00,AWAY_WIN,80.0,75.0
7995,499567,9911,9789,2008/2009,2009-04-18 00:00:00,AWAY_WIN,80.0,76.0
7996,499568,8295,8226,2008/2009,2009-04-18 00:00:00,DRAW,72.0,79.0
7997,499569,9823,10189,2008/2009,2009-04-25 00:00:00,AWAY_WIN,81.0,75.0
7998,499570,8178,8295,2008/2009,2009-04-25 00:00:00,AWAY_WIN,79.0,85.0
7999,499571,9789,9790,2008/2009,2009-04-25 00:00:00,HOME_WIN,81.0,80.0
8001,499573,8697,9911,2008/2009,2009-04-25 00:00:00,HOME_WIN,76.0,81.0
8003,499575,9904,8722,2008/2009,2009-04-25 00:00:00,HOME_WIN,75.0,84.0
8004,499576,9788,9912,2008/2009,2009-04-26 00:00:00,DRAW,79.0,72.0
8005,499577,8226,8177,2008/2009,2009-04-24 00:00:00,AWAY_WIN,79.0,81.0
8006,499335,9823,8177,2008/2009,2008-08-31 00:00:00,HOME_WIN,77.0,78.0
8007,499336,8178,8226,2008/2009,2008-08-30 00:00:00,HOME_WIN,73.0,60.0
8009,499338,10189,9911,2008/2009,2008-08-30 00:00:00,HOME_WIN,77.0,73.0
8010,499339,8721,9810,2008/2009,2008-08-30 00:00:00,DRAW,75.0,71.0
8011,499340,9912,9790,2008/2009,2008-08-30 00:00:00,AWAY_WIN,82.0,67.0
8012,499341,8398,9789,2008/2009,2008-08-30 00:00:00,AWAY_WIN,73.0,71.0
8013,499342,9788,8697,2008/2009,2008-08-30 00:00:00,HOME_WIN,80.0,72.0
8015,499578,9823,9788,2008/2009,2009-05-02 00:00:00,HOME_WIN,72.0,75.0
8016,499579,9790,8177,2008/2009,2009-05-03 00:00:00,DRAW,79.0,81.0
8017,499580,10189,8178,2008/2009,2009-05-02 00:00:00,AWAY_WIN,85.0,81.0
8018,499581,8721,8226,2008/2009,2009-05-02 00:00:00,HOME_WIN,81.0,80.0
8020,499583,9912,10269,2008/2009,2009-05-02 00:00:00,DRAW,80.0,79.0
8021,499584,8722,8697,2008/2009,2009-05-03 00:00:00,HOME_WIN,81.0,75.0
8022,499585,9911,9904,2008/2009,2009-05-01 00:00:00,AWAY_WIN,84.0,76.0
8024,499587,8178,9912,2008/2009,2009-05-08 00:00:00,DRAW,79.0,85.0
8025,499588,9789,8295,2008/2009,2009-05-09 00:00:00,HOME_WIN,79.0,80.0
8026,499589,10269,8721,2008/2009,2009-05-09 00:00:00,HOME_WIN,80.0,80.0
8027,499590,8697,9790,2008/2009,2009-05-10 00:00:00,HOME_WIN,81.0,81.0
8028,499591,8177,9911,2008/2009,2009-05-09 00:00:00,HOME_WIN,76.0,79.0
8031,499594,9788,10189,2008/2009,2009-05-10 00:00:00,HOME_WIN,81.0,72.0
8032,499595,8226,8722,2008/2009,2009-05-09 00:00:00,HOME_WIN,75.0,81.0
8033,499596,9823,8178,2008/2009,2009-05-12 00:00:00,HOME_WIN,85.0,75.0
8034,499597,9790,9911,2008/2009,2009-05-13 00:00:00,HOME_WIN,76.0,81.0
8035,499598,10189,10269,2008/2009,2009-05-13 00:00:00,AWAY_WIN,80.0,81.0
8036,499599,8721,9789,2008/2009,2009-05-12 00:00:00,HOME_WIN,80.0,80.0
8038,499601,9912,8226,2008/2009,2009-05-13 00:00:00,AWAY_WIN,81.0,79.0
8039,499602,8722,8177,2008/2009,2009-05-12 00:00:00,AWAY_WIN,79.0,60.0
8041,499604,8295,9904,2008/2009,2009-05-12 00:00:00,AWAY_WIN,84.0,79.0
8042,499605,8178,9788,2008/2009,2009-05-16 00:00:00,HOME_WIN,72.0,85.0
8043,499606,9790,8722,2008/2009,2009-05-16 00:00:00,AWAY_WIN,60.0,81.0
8044,499607,9789,9912,2008/2009,2009-05-16 00:00:00,HOME_WIN,79.0,80.0
8045,499608,10269,8398,2008/2009,2009-05-16 00:00:00,HOME_WIN,73.0,80.0
8046,499609,8697,8295,2008/2009,2009-05-16 00:00:00,AWAY_WIN,79.0,81.0
8047,499610,8177,10189,2008/2009,2009-05-16 00:00:00,DRAW,81.0,79.0
8050,499613,8226,9823,2008/2009,2009-05-16 00:00:00,DRAW,75.0,81.0
8051,499614,9823,10269,2008/2009,2009-05-23 00:00:00,HOME_WIN,80.0,75.0
8052,499615,10189,8226,2008/2009,2009-05-23 00:00:00,AWAY_WIN,81.0,81.0
8053,499616,8721,8697,2008/2009,2009-05-23 00:00:00,HOME_WIN,81.0,80.0
8056,499619,8722,9911,2008/2009,2009-05-23 00:00:00,DRAW,64.5,60.0
8057,499620,8398,8178,2008/2009,2009-05-23 00:00:00,HOME_WIN,85.0,73.0
8058,499621,9788,9789,2008/2009,2009-05-23 00:00:00,DRAW,80.0,72.0
8059,499622,8295,8177,2008/2009,2009-05-23 00:00:00,HOME_WIN,79.0,79.0
8060,499344,9790,8178,2008/2009,2008-09-13 00:00:00,HOME_WIN,86.0,82.0
8061,499345,9789,10189,2008/2009,2008-09-13 00:00:00,DRAW,61.0,79.0
8062,499346,8697,8398,2008/2009,2008-09-13 00:00:00,HOME_WIN,71.0,80.0
8063,499347,8177,8721,2008/2009,2008-09-13 00:00:00,DRAW,80.0,77.0
8064,499348,9810,8295,2008/2009,2008-10-22 00:00:00,HOME_WIN,80.0,75.0
8065,499349,8722,9823,2008/2009,2008-09-13 00:00:00,AWAY_WIN,78.0,76.0
8066,499350,9911,9912,2008/2009,2008-09-14 00:00:00,HOME_WIN,67.0,77.0
8068,499352,8226,10269,2008/2009,2008-09-13 00:00:00,DRAW,80.0,73.0
